iso3,year_month,protest_this_month,strike_this_month,protest_next_month,strike_next_month,n_protest_events,n_strike_events,n_protest_days,n_strike_days,n_articles,gdelt_n_raw,coverage_flag
IRQ,2018-02,1,0,1,0,2,0,1,0,2,1,low
IRQ,2018-03,1,0,1,0,4,0,1,0,4,3,low
IRQ,2018-04,1,0,1,0,3,0,2,0,9,6,low
IRQ,2018-05,1,0,1,0,2,0,1,0,4,2,low
IRQ,2018-06,1,0,1,0,6,0,3,0,10,8,low
IRQ,2018-07,1,0,1,0,40,0,18,0,2056,150,high
IRQ,2018-08,1,0,1,0,19,0,10,0,180,32,medium
IRQ,2018-09,1,0,1,0,33,0,16,0,1589,86,medium
IRQ,2018-10,1,0,1,0,5,0,3,0,7,4,low
IRQ,2018-11,1,0,1,0,6,0,3,0,10,26,low
IRQ,2018-12,1,0,1,0,6,0,3,0,26,13,low
IRQ,2019-01,1,0,1,0,8,0,4,0,28,13,low
IRQ,2019-02,1,0,1,0,2,0,1,0,2,1,low
IRQ,2019-03,1,0,0,0,6,0,3,0,34,16,low
IRQ,2019-04,0,0,1,0,0,0,0,0,0,12,low
IRQ,2019-05,1,0,1,0,2,0,1,0,2,3,low
IRQ,2019-06,1,0,1,0,4,0,2,0,4,5,low
IRQ,2019-07,1,0,0,0,2,0,1,0,4,3,low
IRQ,2019-09,0,0,1,1,0,0,0,0,0,1,low
IRQ,2019-10,1,1,1,1,48,3,25,2,15402,605,high
IRQ,2019-11,1,1,1,0,61,4,30,2,19110,597,high
IRQ,2019-12,1,0,1,0,62,0,31,0,11837,232,high
IRQ,2020-01,1,0,1,0,56,0,27,0,6680,253,high
IRQ,2020-02,1,0,1,0,50,0,23,0,3351,140,high
IRQ,2020-03,1,0,1,0,9,0,5,0,13,12,low
IRQ,2020-04,1,0,1,0,6,0,3,0,6,5,low
IRQ,2020-05,1,0,1,0,9,0,5,0,97,26,low
IRQ,2020-06,1,0,1,0,2,0,1,0,2,6,low
IRQ,2020-07,1,0,1,0,12,0,6,0,117,13,low
IRQ,2020-08,1,0,1,0,18,0,8,0,168,25,low
IRQ,2020-09,1,0,1,0,2,0,1,0,2,7,low
IRQ,2020-10,1,0,1,0,10,0,5,0,18,19,low
IRQ,2020-11,1,0,0,0,6,0,3,0,96,25,low
IRQ,2020-12,0,0,0,0,0,0,0,0,0,1,low
ISL,2018-01,0,0,0,0,0,0,0,0,0,1,low
ISL,2018-08,0,0,0,0,0,0,0,0,0,1,low
ISL,2018-10,0,0,0,0,0,0,0,0,0,1,low
ISL,2019-02,0,0,0,0,0,0,0,0,0,2,low
ISL,2019-03,0,0,0,0,0,0,0,0,0,1,low
ISL,2019-09,0,0,0,0,0,0,0,0,0,1,low
ISL,2019-10,0,0,0,0,0,0,0,0,0,1,low
ISL,2019-11,0,0,0,0,0,0,0,0,0,1,low
ISL,2020-04,0,0,0,0,0,0,0,0,0,1,low
ISL,2020-11,0,0,0,0,0,0,0,0,0,1,low
ISR,2018-01,1,1,1,0,12,7,8,3,37,20,low
ISR,2018-02,1,0,1,0,22,0,7,0,54,15,low
ISR,2018-03,1,0,1,0,10,0,5,0,22,7,low
ISR,2018-04,1,0,1,0,5,0,3,0,10,16,low
ISR,2018-05,1,0,1,0,31,0,13,0,278,34,medium
ISR,2018-06,1,0,1,1,2,0,1,0,2,6,low
ISR,2018-07,1,1,1,1,8,1,4,1,21,16,low
ISR,2018-08,1,1,1,1,12,4,5,2,72,26,low
ISR,2018-09,1,1,1,0,6,2,3,1,10,9,low
ISR,2018-10,1,0,1,1,5,0,3,0,7,5,low
ISR,2018-11,1,1,1,0,12,6,6,3,26,11,low
ISR,2018-12,1,0,1,0,14,0,6,0,22,12,low
ISR,2019-01,1,0,1,0,12,0,6,0,16,9,low
ISR,2019-02,1,0,1,0,6,0,3,0,8,6,low
ISR,2019-03,1,0,1,1,10,0,5,0,16,8,low
ISR,2019-04,1,1,1,0,6,2,3,1,10,5,low
ISR,2019-05,1,0,1,0,11,0,6,0,19,13,low
ISR,2019-06,1,0,1,1,2,0,1,0,4,6,low
ISR,2019-07,1,1,1,0,12,2,5,1,42,16,low
ISR,2019-08,1,0,1,1,2,0,1,0,2,1,low
ISR,2019-09,1,1,1,1,2,2,1,1,6,3,low
ISR,2019-10,1,1,1,1,2,4,1,2,6,5,low
ISR,2019-11,1,1,1,1,6,4,3,2,10,7,low
ISR,2019-12,1,1,1,0,6,2,3,1,8,4,low
ISR,2020-01,1,0,1,0,2,0,1,0,6,7,low
ISR,2020-02,1,0,1,0,4,0,2,0,4,3,low
ISR,2020-03,1,0,1,0,6,0,2,0,10,3,low
ISR,2020-04,1,0,1,1,3,0,2,0,8,4,low
ISR,2020-05,1,1,1,0,8,2,4,1,20,7,low
ISR,2020-06,1,0,1,1,12,0,6,0,19,16,low
ISR,2020-07,1,1,1,0,30,2,12,1,234,26,low
ISR,2020-08,1,0,1,0,17,0,10,0,46,25,low
ISR,2020-09,1,0,1,0,10,0,2,0,18,10,low
ISR,2020-10,1,0,1,0,2,0,1,0,2,6,low
ISR,2020-11,1,0,0,0,2,0,1,0,2,1,low
ITA,2018-01,1,1,1,1,4,1,3,1,7,8,low
ITA,2018-02,1,1,1,0,13,2,7,1,96,33,medium
ITA,2018-03,1,0,1,0,2,0,1,0,2,6,low
ITA,2018-04,1,0,0,1,2,0,1,0,2,8,low
ITA,2018-05,0,1,1,0,0,3,0,2,7,4,low
ITA,2018-06,1,0,0,0,4,0,2,0,4,3,low
ITA,2018-07,0,0,1,1,0,0,0,0,0,1,low
ITA,2018-08,1,1,0,0,4,4,2,2,14,29,low
ITA,2018-09,0,0,1,0,0,0,0,0,0,2,low
ITA,2018-10,1,0,1,1,13,0,5,0,21,40,medium
ITA,2018-11,1,1,1,1,15,2,6,1,57,36,medium
ITA,2018-12,1,1,0,1,2,2,1,1,4,3,low
ITA,2019-01,0,1,1,0,0,2,0,1,2,2,low
ITA,2019-02,1,0,1,1,15,0,6,0,41,14,low
ITA,2019-03,1,1,1,0,6,4,3,2,12,9,low
ITA,2019-04,1,0,1,0,2,0,1,0,2,3,low
ITA,2019-05,1,0,0,1,4,0,2,0,6,7,low
ITA,2019-06,0,1,1,0,0,2,0,1,2,4,low
ITA,2019-07,1,0,0,0,8,0,3,0,8,5,low
ITA,2019-08,0,0,1,1,0,0,0,0,0,1,low
ITA,2019-09,1,1,1,1,8,2,4,1,14,9,low
ITA,2019-10,1,1,1,1,5,4,2,2,15,8,low
ITA,2019-11,1,1,1,1,4,2,2,1,6,195,high
ITA,2019-12,1,1,1,0,6,2,2,1,12,18,low
ITA,2020-01,1,0,1,0,6,0,2,0,8,9,low
ITA,2020-02,1,0,0,1,2,0,1,0,2,4,low
ITA,2020-03,0,1,0,0,0,7,0,4,7,4,low
ITA,2020-04,0,0,1,1,0,0,0,0,0,2,low
ITA,2020-05,1,1,1,0,4,4,2,3,18,9,low
ITA,2020-06,1,0,1,0,6,0,3,0,18,7,low
ITA,2020-07,1,0,0,0,2,0,1,0,2,5,low
ITA,2020-08,0,0,1,0,0,0,0,0,0,1,low
ITA,2020-09,1,0,1,0,2,0,1,0,4,2,low
ITA,2020-10,1,0,0,0,6,0,3,0,16,22,low
ITA,2020-11,0,0,0,0,0,0,0,0,0,3,low
JAM,2018-01,0,1,0,0,0,1,0,1,1,3,low
JAM,2018-04,0,0,0,1,0,0,0,0,0,1,low
JAM,2018-07,0,1,0,0,0,2,0,1,2,1,low
JAM,2018-10,0,0,0,0,0,0,0,0,0,1,low
JAM,2018-11,0,0,0,0,0,0,0,0,0,1,low
JAM,2019-03,0,0,1,0,0,0,0,0,0,1,low
JAM,2019-09,1,0,1,0,2,0,1,0,2,2,low
JAM,2019-12,1,0,0,0,2,0,1,0,2,1,low
JAM,2020-06,0,0,0,0,0,0,0,0,0,1,low
JAM,2020-08,0,0,0,0,0,0,0,0,0,1,low
JAM,2020-10,0,0,0,0,0,0,0,0,0,1,low
JEY,2018-01,0,0,0,0,0,0,0,0,0,1,low
JEY,2018-07,0,0,0,1,0,0,0,0,0,1,low
JEY,2018-09,0,1,0,1,0,2,0,1,2,1,low
JEY,2018-10,0,1,0,1,0,2,0,1,2,1,low
JEY,2018-12,0,1,0,1,0,2,0,1,2,1,low
JEY,2019-01,0,1,0,0,0,1,0,1,1,1,low
JEY,2019-05,0,0,0,0,0,0,0,0,0,1,low
JEY,2019-08,0,0,0,0,0,0,0,0,0,1,low
JEY,2019-10,0,0,0,0,0,0,0,0,0,1,low
JEY,2019-11,0,0,1,0,0,0,0,0,0,1,low
JEY,2020-02,1,0,1,0,3,0,2,0,3,2,low
JEY,2020-06,1,0,1,0,2,0,1,0,2,1,low
JEY,2020-07,1,0,0,0,2,0,1,0,2,1,low
JOR,2018-02,1,1,1,1,14,1,6,1,37,14,low
JOR,2018-03,1,1,0,0,2,2,1,1,4,3,low
JOR,2018-04,0,0,1,1,0,0,0,0,0,1,low
JOR,2018-05,1,1,1,1,4,2,2,1,16,6,low
JOR,2018-06,1,1,0,0,6,2,3,1,68,20,low
JOR,2018-07,0,0,0,0,0,0,0,0,0,2,low
JOR,2018-08,0,0,0,1,0,0,0,0,0,1,low
JOR,2018-09,0,1,1,0,0,2,0,1,2,1,low
JOR,2018-10,1,0,1,0,2,0,1,0,2,51,medium
JOR,2018-11,1,0,1,0,8,0,3,0,20,38,medium
JOR,2018-12,1,0,1,0,20,0,10,0,62,23,low
JOR,2019-03,1,0,1,0,6,0,3,0,10,9,low
JOR,2019-04,1,0,1,0,4,0,2,0,4,2,low
JOR,2019-05,1,0,1,0,2,0,1,0,2,3,low
JOR,2019-06,1,0,1,0,8,0,2,0,14,10,low
JOR,2019-07,1,0,1,0,2,0,1,0,2,1,low
JOR,2019-08,1,0,0,1,4,0,2,0,8,2,low
JOR,2019-09,0,1,0,0,0,3,0,2,10,2,low
JOR,2019-10,0,0,1,1,0,0,0,0,0,4,low
JOR,2019-11,1,1,1,0,2,4,1,2,26,9,low
JOR,2019-12,1,0,1,0,2,0,1,0,2,1,low
JOR,2020-01,1,0,0,0,5,0,3,0,9,5,low
JOR,2020-02,0,0,0,0,0,0,0,0,0,4,low
JOR,2020-03,0,0,0,0,0,0,0,0,0,3,low
JOR,2020-04,0,0,1,0,0,0,0,0,0,1,low
JOR,2020-07,1,0,0,0,4,0,2,0,12,5,low
JOR,2020-08,0,0,1,0,0,0,0,0,0,2,low
JOR,2020-10,1,0,0,0,4,0,2,0,4,3,low
JOR,2020-11,0,0,0,0,0,0,0,0,0,1,low
JPN,2018-01,1,0,0,0,4,0,3,0,10,6,low
JPN,2018-02,0,0,1,0,0,0,0,0,0,1,low
JPN,2018-03,1,0,1,0,6,0,2,0,10,5,low
JPN,2018-04,1,0,1,1,2,0,1,0,5,5,low
JPN,2018-05,1,1,1,0,2,2,1,1,4,4,low
JPN,2018-06,1,0,1,0,4,0,1,0,4,2,low
JPN,2018-07,1,0,1,0,1,0,1,0,1,160,high
JPN,2018-08,1,0,1,0,6,0,3,0,18,10,low
JPN,2018-09,1,0,1,0,4,0,2,0,20,9,low
JPN,2018-10,1,0,1,1,4,0,2,0,4,3,low
JPN,2018-11,1,1,1,0,2,2,1,1,4,4,low
JPN,2018-12,1,0,1,0,2,0,1,0,2,4,low
JPN,2019-01,1,0,1,0,2,0,1,0,2,3,low
JPN,2019-02,1,0,1,0,2,0,1,0,2,2,low
JPN,2019-03,1,0,0,0,5,0,3,0,7,11,low
JPN,2019-04,0,0,0,0,0,0,0,0,0,1,low
JPN,2019-05,0,0,1,0,0,0,0,0,0,1,low
JPN,2019-06,1,0,1,1,8,0,4,0,12,7,low
JPN,2019-07,1,1,1,0,2,2,1,1,6,11,low
JPN,2019-08,1,0,1,1,8,0,4,0,12,11,low
JPN,2019-09,1,1,0,0,2,2,1,1,4,5,low
JPN,2019-10,0,0,1,0,0,0,0,0,0,15,low
JPN,2019-11,1,0,1,0,2,0,1,0,2,2,low
JPN,2019-12,1,0,1,0,2,0,1,0,2,2,low
JPN,2020-01,1,0,0,0,2,0,1,0,2,1,low
JPN,2020-03,0,0,0,0,0,0,0,0,0,1,low
JPN,2020-05,0,0,1,0,0,0,0,0,0,1,low
JPN,2020-06,1,0,0,0,10,0,4,0,28,13,low
JPN,2020-07,0,0,1,0,0,0,0,0,0,88,medium
JPN,2020-08,1,0,0,0,2,0,1,0,2,1,low
JPN,2020-09,0,0,1,0,0,0,0,0,0,4,low
JPN,2020-10,1,0,0,0,4,0,2,0,4,3,low
KAZ,2018-02,0,0,0,0,0,0,0,0,0,2,low
KAZ,2018-03,0,0,0,0,0,0,0,0,0,3,low
KAZ,2018-04,0,0,0,1,0,0,0,0,0,1,low
KAZ,2018-05,0,1,1,0,0,2,0,1,2,4,low
KAZ,2018-06,1,0,0,0,4,0,1,0,8,4,low
KAZ,2018-08,0,0,1,0,0,0,0,0,0,1,low
KAZ,2019-01,1,0,1,1,2,0,1,0,2,2,low
KAZ,2019-02,1,1,1,0,4,2,2,1,6,3,low
KAZ,2019-03,1,0,1,0,6,0,3,0,18,6,low
KAZ,2019-05,1,0,1,0,5,0,3,0,29,9,low
KAZ,2019-06,1,0,1,0,14,0,7,0,70,16,low
KAZ,2019-07,1,0,1,0,4,0,2,0,12,6,low
KAZ,2019-09,1,0,1,0,12,0,5,0,34,8,low
KAZ,2019-10,1,0,1,1,2,0,1,0,2,2,low
KAZ,2019-12,1,1,1,0,3,2,1,1,10,8,low
KAZ,2020-02,1,0,1,0,2,0,1,0,10,9,low
KAZ,2020-03,1,0,1,0,2,0,1,0,8,6,low
KAZ,2020-05,1,0,1,0,2,0,1,0,2,13,low
KAZ,2020-06,1,0,0,0,2,0,1,0,12,7,low
KAZ,2020-08,0,0,0,0,0,0,0,0,0,1,low
KAZ,2020-09,0,0,0,0,0,0,0,0,0,1,low
KAZ,2020-10,0,0,0,0,0,0,0,0,0,1,low
KEN,2018-01,1,1,1,0,4,3,3,3,20,14,low
KEN,2018-02,1,0,1,1,4,0,2,0,4,7,low
KEN,2018-03,1,1,0,0,2,6,1,2,14,16,low
KEN,2018-04,0,0,1,1,0,0,0,0,0,15,low
KEN,2018-05,1,1,1,0,2,2,1,1,4,115,high
KEN,2018-07,1,0,0,0,6,0,3,0,6,20,low
KEN,2018-08,0,0,0,0,0,0,0,0,0,2,low
KEN,2018-09,0,0,0,1,0,0,0,0,0,3,low
KEN,2018-10,0,1,0,1,0,1,0,1,1,5,low
KEN,2018-11,0,1,1,0,0,2,0,1,2,3,low
KEN,2018-12,1,0,0,1,2,0,1,0,2,4,low
KEN,2019-02,0,1,1,1,0,2,0,1,2,2,low
KEN,2019-03,1,1,1,0,12,2,5,1,18,17,low
KEN,2019-04,1,0,1,1,6,0,3,0,6,7,low
KEN,2019-05,1,1,1,1,4,3,2,2,7,9,low
KEN,2019-06,1,1,1,1,6,6,3,2,16,11,low
KEN,2019-07,1,1,1,1,4,5,2,3,9,9,low
KEN,2019-08,1,1,1,1,6,14,3,6,54,13,low
KEN,2019-09,1,1,1,0,6,14,3,6,45,21,low
KEN,2019-10,1,0,1,0,6,0,2,0,8,11,low
KEN,2019-11,1,0,0,1,2,0,1,0,2,27,low
KEN,2019-12,0,1,1,0,0,1,0,1,1,25,low
KEN,2020-01,1,0,0,0,4,0,2,0,4,6,low
KEN,2020-02,0,0,1,1,0,0,0,0,0,6,low
KEN,2020-03,1,1,1,0,6,2,3,1,8,5,low
KEN,2020-04,1,0,1,1,4,0,2,0,8,16,low
KEN,2020-05,1,1,1,0,4,2,2,1,7,34,medium
KEN,2020-06,1,0,1,0,2,0,1,0,4,10,low
KEN,2020-07,1,0,0,1,5,0,3,0,5,5,low
KEN,2020-08,0,1,0,1,0,4,0,2,22,9,low
KEN,2020-09,0,1,0,1,0,2,0,1,3,6,low
KEN,2020-10,0,1,0,0,0,2,0,1,2,5,low
KEN,2020-11,0,0,0,0,0,0,0,0,0,3,low
KGZ,2018-01,1,0,0,0,1,0,1,0,1,2,low
KGZ,2018-02,0,0,1,0,0,0,0,0,0,2,low
KGZ,2018-03,1,0,0,1,2,0,1,0,4,2,low
KGZ,2018-04,0,1,0,0,0,2,0,1,2,2,low
KGZ,2018-05,0,0,0,0,0,0,0,0,0,2,low
KGZ,2018-08,0,0,1,0,0,0,0,0,0,1,low
KGZ,2018-12,1,0,1,0,4,0,2,0,4,2,low
KGZ,2019-01,1,0,0,0,1,0,1,0,2,3,low
KGZ,2019-03,0,0,1,0,0,0,0,0,0,4,low
KGZ,2019-07,1,0,1,0,2,0,1,0,2,1,low
KGZ,2019-08,1,0,1,0,2,0,1,0,2,2,low
KGZ,2019-11,1,0,1,0,4,0,1,0,4,3,low
KGZ,2019-12,1,0,1,0,2,0,1,0,2,1,low
KGZ,2020-02,1,0,1,0,2,0,1,0,4,2,low
KGZ,2020-03,1,0,0,0,6,0,2,0,8,9,low
KGZ,2020-05,0,0,1,0,0,0,0,0,0,2,low
KGZ,2020-06,1,0,0,0,5,0,3,0,5,3,low
KGZ,2020-09,0,0,1,0,0,0,0,0,0,1,low
KGZ,2020-10,1,0,1,0,8,0,3,0,32,11,low
KGZ,2020-11,1,0,0,0,2,0,1,0,2,5,low
KHM,2018-01,1,0,1,1,4,0,4,0,6,11,low
KHM,2018-02,1,1,1,0,6,2,3,1,8,8,low
KHM,2018-03,1,0,1,0,4,0,2,0,4,6,low
KHM,2018-05,1,0,1,0,4,0,2,0,8,8,low
KHM,2018-06,1,0,0,0,2,0,1,0,2,1,low
KHM,2018-07,0,0,1,0,0,0,0,0,0,20,low
KHM,2018-08,1,0,1,0,2,0,1,0,2,14,low
KHM,2018-09,1,0,1,0,2,0,1,0,2,4,low
KHM,2018-10,1,0,0,0,2,0,1,0,2,2,low
KHM,2018-11,0,0,1,0,0,0,0,0,0,1,low
KHM,2018-12,1,0,0,0,4,0,2,0,4,4,low
KHM,2019-01,0,0,1,0,0,0,0,0,0,3,low
KHM,2019-03,1,0,1,0,2,0,1,0,2,2,low
KHM,2019-04,1,0,1,0,2,0,1,0,2,2,low
KHM,2019-05,1,0,0,0,2,0,1,0,2,2,low
KHM,2019-06,0,0,1,0,0,0,0,0,0,1,low
KHM,2019-07,1,0,0,0,2,0,1,0,2,3,low
KHM,2019-08,0,0,0,0,0,0,0,0,0,1,low
KHM,2019-09,0,0,0,0,0,0,0,0,0,5,low
KHM,2019-10,0,0,1,0,0,0,0,0,0,1,low
KHM,2019-11,1,0,1,0,2,0,1,0,2,4,low
KHM,2019-12,1,0,0,1,2,0,1,0,4,2,low
KHM,2020-01,0,1,0,0,0,2,0,1,2,7,low
KHM,2020-02,0,0,0,0,0,0,0,0,0,1,low
KHM,2020-03,0,0,0,0,0,0,0,0,0,1,low
KHM,2020-04,0,0,1,0,0,0,0,0,0,1,low
KHM,2020-06,1,0,1,0,4,0,1,0,4,5,low
KHM,2020-07,1,0,1,0,4,0,2,0,6,10,low
KHM,2020-08,1,0,0,0,2,0,1,0,2,2,low
KHM,2020-09,0,0,1,0,0,0,0,0,0,3,low
KHM,2020-10,1,0,0,0,2,0,1,0,2,17,low
KHM,2020-11,0,0,0,0,0,0,0,0,0,1,low
KIR,2018-01,0,0,0,0,0,0,0,0,0,3,low
KIR,2019-01,0,0,0,0,0,0,0,0,0,1,low
KIR,2019-09,0,0,0,0,0,0,0,0,0,1,low
KNA,2019-05,1,0,0,0,2,0,1,0,2,1,low
KNA,2020-06,0,0,0,0,0,0,0,0,0,1,low
KOR,2018-01,1,1,1,1,7,5,3,4,26,15,low
KOR,2018-02,1,1,1,1,12,2,5,1,26,10,low
KOR,2018-03,1,1,1,1,16,14,6,7,54,20,low
KOR,2018-04,1,1,1,1,27,22,11,10,95,27,low
KOR,2018-05,1,1,1,0,22,9,8,6,56,26,low
KOR,2018-06,1,0,1,1,8,0,4,0,8,8,low
KOR,2018-07,1,1,1,1,27,19,12,10,133,43,medium
KOR,2018-08,1,1,1,1,8,8,4,4,24,22,low
KOR,2018-09,1,1,1,1,8,10,4,5,34,11,low
KOR,2018-10,1,1,1,1,14,15,6,7,67,21,low
KOR,2018-11,1,1,1,1,10,15,5,8,64,23,low
KOR,2018-12,1,1,1,1,5,16,2,7,48,27,low
KOR,2019-01,1,1,1,1,3,12,2,5,41,16,low
KOR,2019-02,1,1,1,1,12,20,5,9,54,20,low
KOR,2019-03,1,1,1,1,4,4,2,2,10,8,low
KOR,2019-04,1,1,1,1,2,5,1,3,12,10,low
KOR,2019-05,1,1,1,1,7,11,4,7,90,18,low
KOR,2019-06,1,1,1,1,18,12,7,6,142,22,low
KOR,2019-07,1,1,1,1,40,24,19,12,772,54,medium
KOR,2019-08,1,1,1,1,32,14,13,7,291,41,medium
KOR,2019-09,1,1,1,1,10,20,5,9,151,22,low
KOR,2019-10,1,1,1,1,27,20,10,10,233,35,medium
KOR,2019-11,1,1,1,1,18,6,8,3,88,34,medium
KOR,2019-12,1,1,1,1,6,6,3,3,24,12,low
KOR,2020-01,1,1,1,1,2,10,1,5,40,12,low
KOR,2020-02,1,1,1,1,4,2,2,1,8,5,low
KOR,2020-03,1,1,0,1,2,2,1,1,4,9,low
KOR,2020-04,0,1,1,0,0,2,0,1,6,1,low
KOR,2020-05,1,0,1,1,6,0,3,0,6,7,low
KOR,2020-06,1,1,1,1,18,4,9,2,132,33,medium
KOR,2020-07,1,1,1,1,6,5,3,3,27,9,low
KOR,2020-08,1,1,0,1,5,35,2,17,922,52,medium
KOR,2020-09,0,1,1,1,0,4,0,2,4,17,low
KOR,2020-10,1,1,1,1,15,2,6,1,27,12,low
KOR,2020-11,1,1,0,0,4,4,2,2,8,8,low
KWT,2018-01,0,0,1,0,0,0,0,0,0,1,low
KWT,2018-02,1,0,0,0,2,0,1,0,2,1,low
KWT,2018-03,0,0,1,0,0,0,0,0,0,2,low
KWT,2018-04,1,0,0,0,2,0,1,0,8,4,low
KWT,2018-06,0,0,1,0,0,0,0,0,0,2,low
KWT,2018-07,1,0,0,0,2,0,1,0,2,2,low
KWT,2018-11,0,0,0,0,0,0,0,0,0,7,low
KWT,2019-01,0,0,0,0,0,0,0,0,0,1,low
KWT,2019-05,0,0,0,0,0,0,0,0,0,1,low
KWT,2019-07,0,0,0,0,0,0,0,0,0,3,low
KWT,2019-09,0,0,1,0,0,0,0,0,0,1,low
KWT,2019-11,1,0,0,0,4,0,2,0,8,3,low
KWT,2020-05,0,0,0,0,0,0,0,0,0,1,low
KWT,2020-07,0,0,0,0,0,0,0,0,0,1,low
KWT,2020-08,0,0,1,0,0,0,0,0,0,1,low
KWT,2020-10,1,0,0,0,4,0,2,0,8,5,low
LAO,2018-07,0,0,0,0,0,0,0,0,0,198,high
LAO,2018-08,0,0,0,0,0,0,0,0,0,68,medium
LAO,2018-09,0,0,0,0,0,0,0,0,0,6,low
LAO,2018-10,0,0,0,0,0,0,0,0,0,5,low
LAO,2018-11,0,0,0,0,0,0,0,0,0,3,low
LAO,2018-12,0,0,0,0,0,0,0,0,0,1,low
LAO,2019-01,0,0,0,0,0,0,0,0,0,5,low
LAO,2019-02,0,0,0,0,0,0,0,0,0,1,low
LAO,2019-03,0,0,0,0,0,0,0,0,0,2,low
LAO,2019-04,0,0,0,0,0,0,0,0,0,3,low
LAO,2019-05,0,0,0,0,0,0,0,0,0,3,low
LAO,2019-06,0,0,0,0,0,0,0,0,0,2,low
LAO,2019-07,0,0,0,0,0,0,0,0,0,10,low
LAO,2019-08,0,0,0,0,0,0,0,0,0,2,low
LAO,2019-09,0,0,1,0,0,0,0,0,0,20,low
LAO,2019-10,1,0,1,0,2,0,1,0,2,6,low
LAO,2019-11,1,0,0,0,2,0,1,0,2,2,low
LAO,2019-12,0,0,0,0,0,0,0,0,0,1,low
LAO,2020-01,0,0,1,0,0,0,0,0,0,1,low
LAO,2020-02,1,0,0,0,2,0,1,0,2,4,low
LAO,2020-03,0,0,0,0,0,0,0,0,0,3,low
LAO,2020-04,0,0,0,0,0,0,0,0,0,2,low
LAO,2020-07,0,0,0,0,0,0,0,0,0,3,low
LAO,2020-09,0,0,0,0,0,0,0,0,0,1,low
LAO,2020-10,0,0,0,0,0,0,0,0,0,1,low
LBN,2018-01,1,1,1,0,12,3,5,3,26,14,low
LBN,2018-02,1,0,1,0,4,0,2,0,4,3,low
LBN,2018-03,1,0,1,0,2,0,1,0,2,2,low
LBN,2018-04,1,0,1,0,1,0,1,0,1,1,low
LBN,2018-05,1,0,1,0,5,0,3,0,9,10,low
LBN,2018-06,1,0,1,0,2,0,1,0,2,2,low
LBN,2018-07,1,0,1,0,2,0,1,0,4,4,low
LBN,2018-08,1,0,1,0,2,0,1,0,2,4,low
LBN,2018-09,1,0,1,1,2,0,1,0,2,3,low
LBN,2018-10,1,1,1,0,2,2,1,1,4,4,low
LBN,2018-11,1,0,1,0,2,0,1,0,2,2,low
LBN,2018-12,1,0,1,0,11,0,6,0,83,20,low
LBN,2019-01,1,0,1,0,16,0,9,0,51,30,medium
LBN,2019-02,1,0,1,0,6,0,3,0,6,8,low
LBN,2019-03,1,0,1,1,12,0,6,0,20,10,low
LBN,2019-04,1,1,1,1,3,4,2,2,13,5,low
LBN,2019-05,1,1,1,1,22,26,11,14,264,33,medium
LBN,2019-06,1,1,1,0,9,2,4,1,15,7,low
LBN,2019-07,1,0,1,0,1,0,1,0,1,5,low
LBN,2019-08,1,0,1,1,4,0,2,0,12,8,low
LBN,2019-09,1,1,1,0,4,2,2,1,62,8,low
LBN,2019-10,1,0,1,1,37,0,18,0,7239,503,high
LBN,2019-11,1,1,1,1,53,20,29,9,9115,311,high
LBN,2019-12,1,1,1,0,61,2,29,1,8190,176,high
LBN,2020-01,1,0,1,0,46,0,21,0,4661,166,high
LBN,2020-02,1,0,1,1,34,0,16,0,1170,59,medium
LBN,2020-03,1,1,1,1,14,2,6,1,16,13,low
LBN,2020-04,1,1,1,0,28,1,9,1,221,35,medium
LBN,2020-05,1,0,1,0,18,0,7,0,64,18,low
LBN,2020-06,1,0,1,0,44,0,19,0,928,72,medium
LBN,2020-07,1,0,1,0,24,0,12,0,68,25,low
LBN,2020-08,1,0,1,0,24,0,12,0,3379,171,high
LBN,2020-09,1,0,1,0,6,0,3,0,12,13,low
LBN,2020-10,1,0,1,0,9,0,4,0,13,16,low
LBN,2020-11,1,0,0,0,1,0,1,0,1,5,low
LBR,2018-01,1,0,1,1,2,0,1,0,3,3,low
LBR,2018-05,1,1,0,0,2,1,1,1,4,4,low
LBR,2018-06,0,0,0,1,0,0,0,0,0,2,low
LBR,2018-07,0,1,0,1,0,2,0,1,2,6,low
LBR,2018-08,0,1,1,0,0,2,0,1,2,8,low
LBR,2018-09,1,0,1,0,6,0,2,0,38,12,low
LBR,2018-10,1,0,0,0,2,0,1,0,2,6,low
LBR,2018-11,0,0,1,0,0,0,0,0,0,6,low
LBR,2018-12,1,0,0,1,2,0,1,0,2,2,low
LBR,2019-01,0,1,0,0,0,2,0,1,2,4,low
LBR,2019-02,0,0,0,1,0,0,0,0,0,1,low
LBR,2019-03,0,1,1,1,0,4,0,2,4,4,low
LBR,2019-04,1,1,1,0,2,2,1,1,4,6,low
LBR,2019-05,1,0,1,0,6,0,4,0,9,21,low
LBR,2019-06,1,0,1,0,6,0,3,0,53,13,low
LBR,2019-07,1,0,0,0,4,0,1,0,4,3,low
LBR,2019-08,0,0,0,1,0,0,0,0,0,2,low
LBR,2019-09,0,1,1,0,0,8,0,4,56,9,low
LBR,2019-10,1,0,0,0,4,0,3,0,6,9,low
LBR,2019-11,0,0,1,0,0,0,0,0,0,2,low
LBR,2019-12,1,0,1,0,15,0,7,0,161,24,low
LBR,2020-01,1,0,0,0,6,0,3,0,66,12,low
LBR,2020-02,0,0,1,0,0,0,0,0,0,2,low
