iso3,admin1,month,event_count,fatalities
ZAF,Eastern Cape,2018-05-01,23,0
ZAF,Eastern Cape,2018-06-01,22,0
ZAF,Eastern Cape,2018-07-01,14,0
ZAF,Eastern Cape,2018-08-01,23,3
ZAF,Eastern Cape,2018-09-01,21,0
ZAF,Eastern Cape,2018-10-01,18,0
ZAF,Eastern Cape,2018-11-01,18,0
ZAF,Eastern Cape,2018-12-01,8,3
ZAF,Eastern Cape,2019-01-01,15,1
ZAF,Eastern Cape,2019-02-01,23,2
ZAF,Eastern Cape,2019-03-01,18,3
ZAF,Eastern Cape,2019-04-01,10,0
ZAF,Eastern Cape,2019-05-01,15,2
ZAF,Eastern Cape,2019-06-01,12,2
ZAF,Eastern Cape,2019-07-01,17,6
ZAF,Eastern Cape,2019-08-01,34,7
ZAF,Eastern Cape,2019-09-01,13,3
ZAF,Eastern Cape,2019-10-01,6,2
ZAF,Eastern Cape,2019-11-01,11,2
ZAF,Eastern Cape,2019-12-01,3,1
ZAF,Eastern Cape,2020-01-01,6,1
ZAF,Eastern Cape,2020-02-01,39,0
ZAF,Eastern Cape,2020-03-01,26,2
ZAF,Eastern Cape,2020-04-01,9,0
ZAF,Eastern Cape,2020-05-01,28,4
ZAF,Eastern Cape,2020-06-01,32,1
ZAF,Eastern Cape,2020-07-01,28,2
ZAF,Eastern Cape,2020-08-01,28,11
ZAF,Eastern Cape,2020-09-01,41,7
ZAF,Eastern Cape,2020-10-01,18,1
ZAF,Eastern Cape,2020-11-01,25,2
ZAF,Eastern Cape,2020-12-01,7,2
ZAF,Eastern Cape,2021-01-01,8,4
ZAF,Eastern Cape,2021-02-01,32,6
ZAF,Eastern Cape,2021-03-01,35,2
ZAF,Eastern Cape,2021-04-01,29,10
ZAF,Eastern Cape,2021-05-01,34,1
ZAF,Eastern Cape,2021-06-01,27,3
ZAF,Eastern Cape,2021-07-01,18,5
ZAF,Eastern Cape,2021-08-01,16,1
ZAF,Eastern Cape,2021-09-01,15,7
ZAF,Eastern Cape,2021-10-01,29,3
ZAF,Eastern Cape,2021-11-01,17,4
ZAF,Eastern Cape,2021-12-01,10,0
ZAF,Eastern Cape,2022-01-01,17,2
ZAF,Eastern Cape,2022-02-01,21,3
ZAF,Eastern Cape,2022-03-01,21,1
ZAF,Eastern Cape,2022-04-01,29,4
ZAF,Eastern Cape,2022-05-01,24,4
ZAF,Eastern Cape,2022-06-01,31,10
ZAF,Eastern Cape,2022-07-01,21,1
ZAF,Eastern Cape,2022-08-01,29,2
ZAF,Eastern Cape,2022-09-01,12,5
ZAF,Eastern Cape,2022-10-01,17,1
ZAF,Eastern Cape,2022-11-01,16,4
ZAF,Eastern Cape,2022-12-01,5,5
ZAF,Eastern Cape,2023-01-01,22,2
ZAF,Eastern Cape,2023-02-01,28,3
ZAF,Eastern Cape,2023-03-01,37,0
ZAF,Eastern Cape,2023-04-01,19,5
ZAF,Eastern Cape,2023-05-01,26,1
ZAF,Eastern Cape,2023-06-01,19,7
ZAF,Eastern Cape,2023-07-01,13,2
ZAF,Eastern Cape,2023-08-01,20,0
ZAF,Eastern Cape,2023-09-01,12,1
ZAF,Eastern Cape,2023-10-01,24,2
ZAF,Eastern Cape,2023-11-01,18,1
ZAF,Eastern Cape,2023-12-01,9,2
ZAF,Eastern Cape,2024-01-01,21,6
ZAF,Eastern Cape,2024-02-01,46,4
ZAF,Eastern Cape,2024-03-01,23,2
ZAF,Eastern Cape,2024-04-01,26,6
ZAF,Eastern Cape,2024-05-01,46,2
ZAF,Eastern Cape,2024-06-01,22,5
ZAF,Eastern Cape,2024-07-01,25,1
ZAF,Eastern Cape,2024-08-01,21,7
ZAF,Eastern Cape,2024-09-01,20,7
ZAF,Eastern Cape,2024-10-01,17,1
ZAF,Eastern Cape,2024-11-01,11,1
ZAF,Eastern Cape,2024-12-01,13,2
ZAF,Eastern Cape,2025-01-01,22,0
ZAF,Eastern Cape,2025-02-01,19,2
ZAF,Free State,2017-05-01,1,0
ZAF,Free State,2017-06-01,2,0
ZAF,Free State,2017-09-01,1,0
ZAF,Free State,2017-10-01,4,0
ZAF,Free State,2017-11-01,2,0
ZAF,Free State,2018-02-01,3,0
ZAF,Free State,2018-03-01,5,0
ZAF,Free State,2018-06-01,3,0
ZAF,Free State,2018-10-01,2,0
ZAF,Free State,2018-11-01,2,1
ZAF,Free State,2019-01-01,3,2
ZAF,Free State,2019-02-01,3,0
ZAF,Free State,2019-03-01,3,0
ZAF,Free State,2019-04-01,3,0
ZAF,Free State,2019-05-01,5,0
ZAF,Free State,2019-07-01,4,0
ZAF,Free State,2019-08-01,2,0
ZAF,Free State,2019-09-01,2,0
ZAF,Free State,2019-12-01,2,0
ZAF,Free State,2020-01-01,2,0
ZAF,Free State,2020-02-01,2,0
ZAF,Free State,2020-03-01,14,0
ZAF,Free State,2020-05-01,2,0
ZAF,Free State,2020-06-01,1,0
ZAF,Free State,2020-09-01,4,4
ZAF,Free State,2020-10-01,6,1
ZAF,Free State,2020-11-01,3,0
ZAF,Free State,2020-12-01,1,2
ZAF,Free State,2021-01-01,2,1
ZAF,Free State,2021-02-01,1,0
ZAF,Free State,2021-03-01,13,0
ZAF,Free State,2021-04-01,7,0
ZAF,Free State,2021-05-01,11,2
ZAF,Free State,2021-06-01,10,0
ZAF,Free State,2021-07-01,2,0
ZAF,Free State,2021-08-01,2,0
ZAF,Free State,2021-09-01,3,1
ZAF,Free State,2021-10-01,2,3
ZAF,Free State,2021-11-01,2,1
ZAF,Free State,2021-12-01,1,1
ZAF,Free State,2022-01-01,3,3
ZAF,Free State,2022-02-01,4,3
ZAF,Free State,2022-03-01,5,0
ZAF,Free State,2022-04-01,3,1
ZAF,Free State,2022-06-01,5,1
ZAF,Free State,2022-07-01,1,0
ZAF,Free State,2022-08-01,4,1
ZAF,Free State,2022-09-01,8,2
ZAF,Free State,2022-10-01,3,0
ZAF,Free State,2022-11-01,4,0
ZAF,Free State,2022-12-01,3,0
ZAF,Free State,2023-01-01,13,1
ZAF,Free State,2023-02-01,8,1
ZAF,Free State,2023-03-01,8,0
ZAF,Free State,2023-04-01,2,0
ZAF,Free State,2023-05-01,9,0
ZAF,Free State,2023-06-01,3,0
ZAF,Free State,2023-07-01,3,1
ZAF,Free State,2023-08-01,4,0
ZAF,Free State,2023-09-01,1,0
ZAF,Free State,2023-10-01,5,0
ZAF,Free State,2023-11-01,2,0
ZAF,Free State,2023-12-01,5,0
ZAF,Free State,2024-01-01,2,0
ZAF,Free State,2024-02-01,7,0
ZAF,Free State,2024-03-01,9,2
ZAF,Free State,2024-04-01,4,0
ZAF,Free State,2024-05-01,4,0
ZAF,Free State,2024-06-01,4,0
ZAF,Free State,2024-07-01,4,0
ZAF,Free State,2024-08-01,3,0
ZAF,Free State,2024-09-01,1,1
ZAF,Free State,2024-10-01,8,1
ZAF,Free State,2024-11-01,6,2
ZAF,Free State,2024-12-01,4,1
ZAF,Free State,2025-01-01,6,1
ZAF,Free State,2025-02-01,6,0
ZAF,Gauteng,2017-01-01,20,7
ZAF,Gauteng,2017-02-01,30,2
ZAF,Gauteng,2017-03-01,38,17
ZAF,Gauteng,2017-04-01,18,0
ZAF,Gauteng,2017-05-01,47,0
ZAF,Gauteng,2017-06-01,26,2
ZAF,Gauteng,2017-07-01,35,1
ZAF,Gauteng,2017-08-01,23,0
ZAF,Gauteng,2017-09-01,18,6
ZAF,Gauteng,2017-10-01,12,0
ZAF,Gauteng,2017-11-01,17,0
ZAF,Gauteng,2017-12-01,8,0
ZAF,Gauteng,2018-01-01,28,2
ZAF,Gauteng,2018-02-01,13,0
ZAF,Gauteng,2018-03-01,10,0
ZAF,Gauteng,2018-04-01,21,0
ZAF,Gauteng,2018-05-01,28,0
ZAF,Gauteng,2018-06-01,22,2
ZAF,Gauteng,2018-07-01,16,1
ZAF,Gauteng,2018-08-01,25,7
ZAF,Gauteng,2018-09-01,22,1
ZAF,Gauteng,2018-10-01,39,1
ZAF,Gauteng,2018-11-01,27,0
ZAF,Gauteng,2018-12-01,11,0
ZAF,Gauteng,2019-01-01,33,1
ZAF,Gauteng,2019-02-01,28,1
ZAF,Gauteng,2019-03-01,44,0
ZAF,Gauteng,2019-04-01,46,4
ZAF,Gauteng,2019-05-01,20,1
ZAF,Gauteng,2019-06-01,28,1
ZAF,Gauteng,2019-07-01,50,5
ZAF,Gauteng,2019-08-01,36,0
ZAF,Gauteng,2019-09-01,38,7
ZAF,Gauteng,2019-10-01,67,10
ZAF,Gauteng,2019-11-01,54,1
ZAF,Gauteng,2019-12-01,19,15
ZAF,Gauteng,2020-01-01,20,11
ZAF,Gauteng,2020-02-01,80,3
ZAF,Gauteng,2020-03-01,22,1
ZAF,Gauteng,2020-04-01,19,8
ZAF,Gauteng,2020-05-01,16,1
ZAF,Gauteng,2020-06-01,70,2
ZAF,Gauteng,2020-07-01,57,6
ZAF,Gauteng,2020-08-01,58,3
ZAF,Gauteng,2020-09-01,60,3
ZAF,Gauteng,2020-10-01,56,2
ZAF,Gauteng,2020-11-01,51,2
ZAF,Gauteng,2020-12-01,21,0
ZAF,Gauteng,2021-01-01,23,0
ZAF,Gauteng,2021-02-01,18,3
ZAF,Gauteng,2021-03-01,64,5
ZAF,Gauteng,2021-04-01,43,6
ZAF,Gauteng,2021-05-01,53,16
ZAF,Gauteng,2021-06-01,52,2
ZAF,Gauteng,2021-07-01,101,19
ZAF,Gauteng,2021-08-01,46,10
ZAF,Gauteng,2021-09-01,43,4
ZAF,Gauteng,2021-10-01,53,3
ZAF,Gauteng,2021-11-01,42,5
ZAF,Gauteng,2021-12-01,23,3
ZAF,Gauteng,2022-01-01,41,4
ZAF,Gauteng,2022-02-01,44,5
ZAF,Gauteng,2022-03-01,54,4
ZAF,Gauteng,2022-04-01,32,8
ZAF,Gauteng,2022-05-01,55,2
ZAF,Gauteng,2022-06-01,64,2
ZAF,Gauteng,2022-07-01,69,8
ZAF,Gauteng,2022-08-01,81,9
ZAF,Gauteng,2022-09-01,51,1
ZAF,Gauteng,2022-10-01,40,1
ZAF,Gauteng,2022-11-01,56,2
ZAF,Gauteng,2022-12-01,34,5
ZAF,Gauteng,2023-01-01,47,4
ZAF,Gauteng,2023-02-01,54,6
ZAF,Gauteng,2023-03-01,102,5
ZAF,Gauteng,2023-04-01,29,3
ZAF,Gauteng,2023-05-01,52,3
ZAF,Gauteng,2023-06-01,48,1
ZAF,Gauteng,2023-07-01,34,6
ZAF,Gauteng,2023-08-01,48,4
ZAF,Gauteng,2023-09-01,33,2
ZAF,Gauteng,2023-10-01,37,0
ZAF,Gauteng,2023-11-01,49,3
ZAF,Gauteng,2023-12-01,34,16
ZAF,Gauteng,2024-01-01,47,22
ZAF,Gauteng,2024-02-01,55,5
ZAF,Gauteng,2024-03-01,56,7
ZAF,Gauteng,2024-04-01,53,3
ZAF,Gauteng,2024-05-01,83,6
ZAF,Gauteng,2024-06-01,42,1
ZAF,Gauteng,2024-07-01,55,12
ZAF,Gauteng,2024-08-01,53,2
ZAF,Gauteng,2024-09-01,51,4
ZAF,Gauteng,2024-10-01,69,1
ZAF,Gauteng,2024-11-01,66,8
ZAF,Gauteng,2024-12-01,37,8
ZAF,Gauteng,2025-01-01,37,4
ZAF,Gauteng,2025-02-01,37,7
ZAF,KwaZulu-Natal,2017-01-01,6,0
ZAF,KwaZulu-Natal,2017-02-01,11,2
ZAF,KwaZulu-Natal,2017-03-01,12,1
ZAF,KwaZulu-Natal,2017-04-01,10,1
ZAF,KwaZulu-Natal,2017-05-01,38,2
ZAF,KwaZulu-Natal,2017-06-01,15,1
ZAF,KwaZulu-Natal,2017-07-01,17,3
ZAF,KwaZulu-Natal,2017-08-01,26,5
ZAF,KwaZulu-Natal,2017-09-01,15,2
ZAF,KwaZulu-Natal,2017-10-01,12,3
ZAF,KwaZulu-Natal,2017-11-01,13,7
ZAF,KwaZulu-Natal,2017-12-01,5,1
ZAF,KwaZulu-Natal,2018-01-01,21,2
ZAF,KwaZulu-Natal,2018-02-01,12,0
ZAF,KwaZulu-Natal,2018-03-01,18,4
ZAF,KwaZulu-Natal,2018-04-01,21,2
ZAF,KwaZulu-Natal,2018-05-01,22,6
ZAF,KwaZulu-Natal,2018-06-01,23,1
ZAF,KwaZulu-Natal,2018-07-01,36,11
ZAF,KwaZulu-Natal,2018-08-01,25,2
ZAF,KwaZulu-Natal,2018-09-01,17,2
ZAF,KwaZulu-Natal,2018-10-01,13,1
ZAF,KwaZulu-Natal,2018-11-01,8,0
ZAF,KwaZulu-Natal,2018-12-01,7,2
ZAF,KwaZulu-Natal,2019-01-01,31,3
ZAF,KwaZulu-Natal,2019-02-01,40,6
ZAF,KwaZulu-Natal,2019-03-01,41,4
ZAF,KwaZulu-Natal,2019-04-01,28,2
ZAF,KwaZulu-Natal,2019-05-01,45,12
ZAF,KwaZulu-Natal,2019-06-01,21,2
ZAF,KwaZulu-Natal,2019-07-01,34,4
ZAF,KwaZulu-Natal,2019-08-01,32,5
ZAF,KwaZulu-Natal,2019-09-01,40,5
ZAF,KwaZulu-Natal,2019-10-01,18,2
ZAF,KwaZulu-Natal,2019-11-01,14,1
ZAF,KwaZulu-Natal,2019-12-01,6,1
ZAF,KwaZulu-Natal,2020-01-01,18,0
ZAF,KwaZulu-Natal,2020-02-01,32,2
ZAF,KwaZulu-Natal,2020-03-01,31,1
ZAF,KwaZulu-Natal,2020-04-01,11,3
ZAF,KwaZulu-Natal,2020-05-01,18,5
ZAF,KwaZulu-Natal,2020-06-01,18,2
ZAF,KwaZulu-Natal,2020-07-01,35,6
ZAF,KwaZulu-Natal,2020-08-01,21,4
ZAF,KwaZulu-Natal,2020-09-01,32,1
ZAF,KwaZulu-Natal,2020-10-01,47,5
ZAF,KwaZulu-Natal,2020-11-01,37,1
ZAF,KwaZulu-Natal,2020-12-01,19,2
ZAF,KwaZulu-Natal,2021-01-01,15,5
ZAF,KwaZulu-Natal,2021-02-01,22,6
ZAF,KwaZulu-Natal,2021-03-01,35,4
ZAF,KwaZulu-Natal,2021-04-01,26,0
ZAF,KwaZulu-Natal,2021-05-01,33,3
ZAF,KwaZulu-Natal,2021-06-01,52,4
ZAF,KwaZulu-Natal,2021-07-01,136,44
ZAF,KwaZulu-Natal,2021-08-01,30,0
ZAF,KwaZulu-Natal,2021-09-01,33,6
ZAF,KwaZulu-Natal,2021-10-01,43,9
ZAF,KwaZulu-Natal,2021-11-01,42,14
ZAF,KwaZulu-Natal,2021-12-01,22,7
ZAF,KwaZulu-Natal,2022-01-01,28,8
ZAF,KwaZulu-Natal,2022-02-01,35,9
ZAF,KwaZulu-Natal,2022-03-01,36,4
ZAF,KwaZulu-Natal,2022-04-01,30,5
ZAF,KwaZulu-Natal,2022-05-01,32,3
ZAF,KwaZulu-Natal,2022-06-01,51,5
ZAF,KwaZulu-Natal,2022-07-01,47,6
ZAF,KwaZulu-Natal,2022-08-01,33,3
ZAF,KwaZulu-Natal,2022-09-01,38,9
ZAF,KwaZulu-Natal,2022-10-01,41,7
ZAF,KwaZulu-Natal,2022-11-01,28,3
ZAF,KwaZulu-Natal,2022-12-01,14,0
ZAF,KwaZulu-Natal,2023-01-01,38,3
ZAF,KwaZulu-Natal,2023-02-01,37,3
ZAF,KwaZulu-Natal,2023-03-01,73,3
ZAF,KwaZulu-Natal,2023-04-01,29,7
ZAF,KwaZulu-Natal,2023-05-01,27,3
ZAF,KwaZulu-Natal,2023-06-01,30,9
ZAF,KwaZulu-Natal,2023-07-01,36,8
ZAF,KwaZulu-Natal,2023-08-01,34,14
ZAF,KwaZulu-Natal,2023-09-01,21,5
ZAF,KwaZulu-Natal,2023-10-01,30,6
ZAF,KwaZulu-Natal,2023-11-01,26,9
ZAF,KwaZulu-Natal,2023-12-01,19,4
ZAF,KwaZulu-Natal,2024-01-01,39,13
ZAF,KwaZulu-Natal,2024-02-01,35,4
ZAF,KwaZulu-Natal,2024-03-01,51,6
ZAF,KwaZulu-Natal,2024-04-01,56,1
ZAF,KwaZulu-Natal,2024-05-01,32,1
ZAF,KwaZulu-Natal,2024-06-01,22,3
ZAF,KwaZulu-Natal,2024-07-01,40,7
ZAF,KwaZulu-Natal,2024-08-01,37,9
ZAF,KwaZulu-Natal,2024-09-01,23,1
ZAF,KwaZulu-Natal,2024-10-01,42,7
ZAF,KwaZulu-Natal,2024-11-01,41,4
ZAF,KwaZulu-Natal,2024-12-01,23,0
ZAF,KwaZulu-Natal,2025-01-01,22,6
ZAF,KwaZulu-Natal,2025-02-01,17,1
ZAF,Limpopo,2017-01-01,8,1
ZAF,Limpopo,2017-02-01,4,3
ZAF,Limpopo,2017-03-01,11,2
ZAF,Limpopo,2017-04-01,9,5
ZAF,Limpopo,2017-05-01,7,2
ZAF,Limpopo,2017-06-01,2,0
ZAF,Limpopo,2017-07-01,5,4
ZAF,Limpopo,2017-08-01,2,1
ZAF,Limpopo,2017-09-01,7,0
ZAF,Limpopo,2017-10-01,3,2
ZAF,Limpopo,2017-11-01,2,0
ZAF,Limpopo,2018-01-01,7,2
ZAF,Limpopo,2018-02-01,5,1
ZAF,Limpopo,2018-03-01,5,0
ZAF,Limpopo,2018-04-01,6,8
ZAF,Limpopo,2018-05-01,6,0
ZAF,Limpopo,2018-06-01,3,0
ZAF,Limpopo,2018-07-01,4,1
ZAF,Limpopo,2018-08-01,1,0
ZAF,Limpopo,2018-09-01,1,0
ZAF,Limpopo,2018-10-01,4,4
ZAF,Limpopo,2018-11-01,4,1
ZAF,Limpopo,2018-12-01,3,6
ZAF,Limpopo,2019-01-01,10,6
ZAF,Limpopo,2019-02-01,6,2
ZAF,Limpopo,2019-03-01,9,0
ZAF,Limpopo,2019-04-01,8,0
ZAF,Limpopo,2019-05-01,6,3
ZAF,Limpopo,2019-06-01,4,2
ZAF,Limpopo,2019-07-01,8,5
ZAF,Limpopo,2019-08-01,10,8
ZAF,Limpopo,2019-09-01,2,0
ZAF,Limpopo,2019-10-01,6,2
ZAF,Limpopo,2019-11-01,11,4
ZAF,Limpopo,2019-12-01,3,2
ZAF,Limpopo,2020-01-01,11,0
ZAF,Limpopo,2020-02-01,6,1
ZAF,Limpopo,2020-03-01,5,3
ZAF,Limpopo,2020-04-01,2,2
ZAF,Limpopo,2020-05-01,4,1
ZAF,Limpopo,2020-06-01,2,0
ZAF,Limpopo,2020-07-01,6,2
ZAF,Limpopo,2020-08-01,10,1
ZAF,Limpopo,2020-09-01,16,0
ZAF,Limpopo,2020-10-01,12,3
ZAF,Limpopo,2020-11-01,12,5
ZAF,Limpopo,2020-12-01,3,0
ZAF,Limpopo,2021-01-01,3,2
ZAF,Limpopo,2021-02-01,13,6
ZAF,Limpopo,2021-03-01,12,3
ZAF,Limpopo,2021-04-01,10,1
ZAF,Limpopo,2021-05-01,15,0
ZAF,Limpopo,2021-06-01,9,0
ZAF,Limpopo,2021-07-01,7,4
ZAF,Limpopo,2021-08-01,9,2
ZAF,Limpopo,2021-09-01,6,4
ZAF,Limpopo,2021-10-01,7,1
ZAF,Limpopo,2021-11-01,6,0
ZAF,Limpopo,2021-12-01,4,0
ZAF,Limpopo,2022-01-01,10,5
ZAF,Limpopo,2022-02-01,13,6
ZAF,Limpopo,2022-03-01,6,0
ZAF,Limpopo,2022-04-01,8,3
ZAF,Limpopo,2022-05-01,12,0
ZAF,Limpopo,2022-06-01,23,6
ZAF,Limpopo,2022-07-01,17,3
ZAF,Limpopo,2022-08-01,12,4
ZAF,Limpopo,2022-09-01,14,11
ZAF,Limpopo,2022-10-01,11,3
ZAF,Limpopo,2022-11-01,7,1
ZAF,Limpopo,2022-12-01,8,4
ZAF,Limpopo,2023-01-01,11,3
ZAF,Limpopo,2023-02-01,16,9
ZAF,Limpopo,2023-03-01,12,1
ZAF,Limpopo,2023-04-01,14,4
ZAF,Limpopo,2023-05-01,13,3
ZAF,Limpopo,2023-06-01,8,3
ZAF,Limpopo,2023-07-01,10,4
ZAF,Limpopo,2023-08-01,16,6
ZAF,Limpopo,2023-09-01,12,4
ZAF,Limpopo,2023-10-01,13,4
ZAF,Limpopo,2023-11-01,15,4
ZAF,Limpopo,2023-12-01,6,1
ZAF,Limpopo,2024-01-01,14,5
ZAF,Limpopo,2024-02-01,17,5
ZAF,Limpopo,2024-03-01,9,0
ZAF,Limpopo,2024-04-01,17,6
ZAF,Limpopo,2024-05-01,10,2
ZAF,Limpopo,2024-06-01,11,5
ZAF,Limpopo,2024-07-01,19,2
ZAF,Limpopo,2024-08-01,13,2
ZAF,Limpopo,2024-09-01,12,4
ZAF,Limpopo,2024-10-01,16,1
ZAF,Limpopo,2024-11-01,12,1
ZAF,Limpopo,2024-12-01,4,1
ZAF,Limpopo,2025-01-01,12,2
ZAF,Limpopo,2025-02-01,5,2
ZAF,Mpumalanga,2017-01-01,2,0
ZAF,Mpumalanga,2017-02-01,2,0
ZAF,Mpumalanga,2017-03-01,4,0
ZAF,Mpumalanga,2017-05-01,1,1
ZAF,Mpumalanga,2017-06-01,3,0
ZAF,Mpumalanga,2017-07-01,1,1
ZAF,Mpumalanga,2017-08-01,5,0
ZAF,Mpumalanga,2017-10-01,3,0
ZAF,Mpumalanga,2018-01-01,3,1
ZAF,Mpumalanga,2018-02-01,6,2
ZAF,Mpumalanga,2018-05-01,3,3
ZAF,Mpumalanga,2018-06-01,3,0
ZAF,Mpumalanga,2018-08-01,2,0
ZAF,Mpumalanga,2018-09-01,4,0
ZAF,Mpumalanga,2018-10-01,3,0
ZAF,Mpumalanga,2018-11-01,3,0
ZAF,Mpumalanga,2018-12-01,1,2
ZAF,Mpumalanga,2019-01-01,10,3
ZAF,Mpumalanga,2019-02-01,9,0
ZAF,Mpumalanga,2019-03-01,7,0
ZAF,Mpumalanga,2019-04-01,13,3
ZAF,Mpumalanga,2019-05-01,6,0
ZAF,Mpumalanga,2019-06-01,4,0
ZAF,Mpumalanga,2019-07-01,13,0
ZAF,Mpumalanga,2019-08-01,9,1
ZAF,Mpumalanga,2019-09-01,7,1
ZAF,Mpumalanga,2019-10-01,8,0
ZAF,Mpumalanga,2019-11-01,10,0
ZAF,Mpumalanga,2019-12-01,3,1
ZAF,Mpumalanga,2020-01-01,6,1
ZAF,Mpumalanga,2020-02-01,32,5
ZAF,Mpumalanga,2020-03-01,11,2
ZAF,Mpumalanga,2020-05-01,1,0
ZAF,Mpumalanga,2020-06-01,5,1
ZAF,Mpumalanga,2020-07-01,13,1
ZAF,Mpumalanga,2020-08-01,5,2
ZAF,Mpumalanga,2020-09-01,13,0
ZAF,Mpumalanga,2020-10-01,13,1
ZAF,Mpumalanga,2020-11-01,8,0
ZAF,Mpumalanga,2020-12-01,9,2
ZAF,Mpumalanga,2021-01-01,4,2
ZAF,Mpumalanga,2021-02-01,8,2
ZAF,Mpumalanga,2021-03-01,12,0
ZAF,Mpumalanga,2021-04-01,15,5
ZAF,Mpumalanga,2021-05-01,11,7
ZAF,Mpumalanga,2021-06-01,8,1
ZAF,Mpumalanga,2021-07-01,8,0
ZAF,Mpumalanga,2021-08-01,11,2
ZAF,Mpumalanga,2021-09-01,3,0
ZAF,Mpumalanga,2021-10-01,6,1
ZAF,Mpumalanga,2021-11-01,6,3
ZAF,Mpumalanga,2021-12-01,4,2
ZAF,Mpumalanga,2022-01-01,4,2
ZAF,Mpumalanga,2022-02-01,9,1
ZAF,Mpumalanga,2022-03-01,4,1
ZAF,Mpumalanga,2022-04-01,11,3
ZAF,Mpumalanga,2022-05-01,18,1
ZAF,Mpumalanga,2022-06-01,13,2
ZAF,Mpumalanga,2022-07-01,22,4
ZAF,Mpumalanga,2022-08-01,14,3
ZAF,Mpumalanga,2022-09-01,9,1
ZAF,Mpumalanga,2022-10-01,11,1
ZAF,Mpumalanga,2022-11-01,11,4
ZAF,Mpumalanga,2022-12-01,3,2
ZAF,Mpumalanga,2023-01-01,10,5
ZAF,Mpumalanga,2023-02-01,6,4
ZAF,Mpumalanga,2023-03-01,20,3
ZAF,Mpumalanga,2023-04-01,8,6
ZAF,Mpumalanga,2023-05-01,9,3
ZAF,Mpumalanga,2023-06-01,6,0
ZAF,Mpumalanga,2023-07-01,7,1
ZAF,Mpumalanga,2023-08-01,9,2
ZAF,Mpumalanga,2023-09-01,2,2
ZAF,Mpumalanga,2023-10-01,10,9
ZAF,Mpumalanga,2023-11-01,8,5
ZAF,Mpumalanga,2023-12-01,7,5
ZAF,Mpumalanga,2024-01-01,7,3
ZAF,Mpumalanga,2024-02-01,11,1
ZAF,Mpumalanga,2024-03-01,8,1
ZAF,Mpumalanga,2024-04-01,17,2
ZAF,Mpumalanga,2024-05-01,6,1
ZAF,Mpumalanga,2024-06-01,7,1
ZAF,Mpumalanga,2024-07-01,8,1
ZAF,Mpumalanga,2024-08-01,7,2
ZAF,Mpumalanga,2024-09-01,3,1
ZAF,Mpumalanga,2024-10-01,8,2
ZAF,Mpumalanga,2024-11-01,15,0
ZAF,Mpumalanga,2024-12-01,8,1
ZAF,Mpumalanga,2025-01-01,7,5
ZAF,Mpumalanga,2025-02-01,7,1
ZAF,North West,2017-01-01,4,3
ZAF,North West,2017-02-01,3,0
ZAF,North West,2017-03-01,2,0
ZAF,North West,2017-04-01,8,0
ZAF,North West,2017-05-01,10,0
ZAF,North West,2017-06-01,4,0
ZAF,North West,2017-07-01,3,0
ZAF,North West,2017-08-01,4,0
ZAF,North West,2017-09-01,5,2
ZAF,North West,2017-10-01,8,2
ZAF,North West,2017-11-01,5,0
ZAF,North West,2017-12-01,1,0
ZAF,North West,2018-01-01,6,1
ZAF,North West,2018-02-01,6,0
ZAF,North West,2018-03-01,3,0
ZAF,North West,2018-04-01,14,3
ZAF,North West,2018-05-01,11,0
ZAF,North West,2018-06-01,2,0
ZAF,North West,2018-07-01,5,0
ZAF,North West,2018-08-01,4,1
ZAF,North West,2018-09-01,6,2
ZAF,North West,2018-10-01,5,0
ZAF,North West,2018-11-01,2,0
ZAF,North West,2018-12-01,1,1
ZAF,North West,2019-01-01,10,2
ZAF,North West,2019-02-01,6,3
ZAF,North West,2019-03-01,1,0
ZAF,North West,2019-04-01,6,0
ZAF,North West,2019-05-01,2,0
ZAF,North West,2019-06-01,6,0
ZAF,North West,2019-07-01,2,0
ZAF,North West,2019-08-01,3,0
ZAF,North West,2019-09-01,5,0
ZAF,North West,2019-10-01,8,0
ZAF,North West,2019-11-01,4,1
ZAF,North West,2019-12-01,2,0
ZAF,North West,2020-01-01,7,1
ZAF,North West,2020-02-01,30,1
ZAF,North West,2020-03-01,6,0
ZAF,North West,2020-04-01,2,4
ZAF,North West,2020-06-01,2,1
ZAF,North West,2020-07-01,3,0
ZAF,North West,2020-08-01,1,0
ZAF,North West,2020-09-01,7,0
ZAF,North West,2020-10-01,2,0
ZAF,North West,2020-11-01,7,0
ZAF,North West,2020-12-01,7,2
ZAF,North West,2021-01-01,1,0
ZAF,North West,2021-02-01,3,2
ZAF,North West,2021-03-01,3,0
ZAF,North West,2021-04-01,5,0
ZAF,North West,2021-05-01,10,0
ZAF,North West,2021-06-01,1,0
ZAF,North West,2021-08-01,6,1
ZAF,North West,2021-09-01,3,1
ZAF,North West,2021-10-01,11,2
ZAF,North West,2021-11-01,3,3
ZAF,North West,2021-12-01,1,2
ZAF,North West,2022-01-01,8,0
ZAF,North West,2022-02-01,12,2
ZAF,North West,2022-03-01,7,2
ZAF,North West,2022-04-01,6,3
ZAF,North West,2022-05-01,9,4
ZAF,North West,2022-06-01,13,2
ZAF,North West,2022-07-01,4,2
ZAF,North West,2022-08-01,10,2
ZAF,North West,2022-09-01,3,0
ZAF,North West,2022-10-01,1,1
ZAF,North West,2022-11-01,4,1
ZAF,North West,2022-12-01,1,0
ZAF,North West,2023-01-01,6,1
ZAF,North West,2023-02-01,3,1
