country_iso3,date,cpi_yoy,cpi_mom,unemployment_rate,unemployment_sa,earnings_monthly
ALB,2019-11-01,0.7107692307692308,-0.09250000000000001,11.151,,
ALB,2019-12-01,0.6184615384615384,0.36727272727272725,11.151,,
ALB,2020-01-01,0.8192307692307692,0.5638461538461539,11.365,,
ALB,2020-02-01,0.7153846153846154,0.13583333333333333,11.365,,
ALB,2020-03-01,0.7999999999999999,0.018181818181818188,11.365,,
ALB,2020-04-01,0.7638461538461538,-0.14636363636363636,11.872,,
ALB,2020-05-01,0.7769230769230769,-0.34363636363636363,11.872,,
ALB,2020-06-01,0.7038461538461538,-0.1211111111111111,11.872,,
ALB,2020-07-01,0.4969230769230769,-0.22363636363636363,11.502,,
ALB,2020-08-01,0.2961538461538462,0.15181818181818182,11.502,,
ALB,2020-09-01,0.32230769230769235,0.06307692307692309,11.502,,
ALB,2020-10-01,0.4969230769230769,0.06692307692307692,11.826,,
ALB,2020-11-01,0.4723076923076924,-0.115,11.826,,
ALB,2020-12-01,0.2576923076923076,0.11181818181818182,11.826,,
ALB,2021-01-01,0.38666666666666666,0.7166666666666667,11.866,,
ALB,2021-02-01,0.5661538461538461,0.3641666666666667,11.866,,
ALB,2021-03-01,0.8453846153846154,0.3225,11.866,,
ALB,2021-04-01,1.2615384615384617,0.2876923076923077,11.513,,
ALB,2021-05-01,1.393846153846154,-0.1523076923076923,11.513,,
ALB,2021-06-01,1.34,-0.14916666666666667,11.513,,
ALB,2021-07-01,1.6553846153846155,0.1418181818181818,11.172,,
ALB,2021-08-01,1.6553846153846155,0.13999999999999999,11.172,,
ALB,2021-09-01,1.9284615384615384,0.32923076923076927,11.172,,
ALB,2021-10-01,2.1192307692307693,0.25076923076923074,11.357,,
ALB,2021-11-01,2.5615384615384613,0.34,11.357,,
ALB,2021-12-01,2.9076923076923076,0.4691666666666667,11.357,,
ALB,2022-01-01,2.7069230769230765,0.5,11.252,,
ALB,2022-02-01,2.8415384615384616,0.4661538461538462,11.252,,
ALB,2022-03-01,4.336153846153846,1.7046153846153846,11.252,,
ALB,2022-04-01,4.727692307692307,0.6353846153846153,10.939,,
ALB,2022-05-01,4.687692307692307,-0.20583333333333328,10.939,,
ALB,2022-06-01,5.151538461538461,0.24000000000000002,10.939,,
ALB,2022-07-01,4.9799999999999995,0.0423076923076923,10.327,,
ALB,2022-08-01,5.592307692307693,0.7916666666666666,10.327,,
ALB,2022-09-01,5.7784615384615385,0.5783333333333333,10.327,,
ALB,2022-10-01,5.645384615384615,0.13333333333333333,10.629,,
ALB,2022-11-01,5.076923076923077,-0.18,10.629,,
ALB,2022-12-01,4.674615384615385,0.06307692307692306,10.629,,
ALB,2023-01-01,4.714615384615384,0.5069230769230769,10.646,,
ALB,2023-02-01,4.493846153846154,0.32700000000000007,10.646,,
ALB,2023-03-01,3.1853846153846153,0.44636363636363635,10.646,,
ALB,2023-04-01,2.730769230769231,0.19454545454545455,10.596,,
ALB,2023-05-01,3.0615384615384618,0.1190909090909091,10.596,,
ALB,2023-06-01,2.9961538461538457,0.14,10.596,,
ALB,2023-07-01,2.9853846153846155,0.123,10.509,,
ALB,2023-08-01,2.686923076923077,0.5690909090909091,10.509,,
ALB,2023-09-01,2.7584615384615385,0.6808333333333333,10.509,,
ALB,2023-10-01,2.8415384615384616,0.20166666666666666,10.926,,
ALB,2023-11-01,2.8753846153846156,-0.13083333333333333,10.926,,
ALB,2023-12-01,2.993846153846154,0.18230769230769234,10.926,,
ALB,2024-01-01,2.7207692307692306,0.2591666666666667,10.926,,
ALB,2024-02-01,2.636153846153846,0.18076923076923077,10.926,,
ALB,2024-03-01,2.462307692307692,0.22583333333333333,10.926,,
ALB,2024-04-01,2.413076923076923,0.12000000000000001,10.926,,
ALB,2024-05-01,2.2976923076923077,-0.010769230769230762,10.926,,
ALB,2024-06-01,2.1253846153846156,-0.07615384615384616,10.926,,
ALB,2024-07-01,2.0353846153846153,0.006666666666666675,10.926,,
ALB,2024-08-01,1.9792307692307693,0.4153846153846154,10.926,,
ALB,2024-09-01,1.796923076923077,0.4423076923076923,10.926,,
ALB,2024-10-01,1.7161538461538461,0.1,10.926,,
ALB,2024-11-01,1.8753846153846152,0.03153846153846154,10.926,,
ALB,2024-12-01,2.09,0.40538461538461534,10.926,,
ALB,2025-01-01,2.0130769230769228,0.17833333333333334,10.926,,
ALB,2025-02-01,2.0276923076923077,0.21,,,
ALB,2025-03-01,2.143076923076923,0.34833333333333333,,,
ALB,2025-04-01,2.0576923076923075,0.03833333333333334,,,
ALB,2025-05-01,2.0961538461538463,0.03307692307692307,,,
ALB,2025-06-01,2.2561538461538464,0.085,,,
ALB,2025-07-01,2.2199999999999998,-0.03636363636363635,,,
ALB,2025-08-01,2.058461538461539,0.2833333333333333,,,
ALB,2025-09-01,2.1376923076923076,0.5246153846153846,,,
ALB,2025-10-01,2.106923076923077,0.07076923076923075,,,
ALB,2025-11-01,1.926923076923077,-0.15416666666666667,,,
ALB,2025-12-01,1.9207692307692308,0.3976923076923077,,,
ARE,2017-01-01,2.28,0.7,,,
ARE,2017-02-01,2.68,0.14,,,
ARE,2017-03-01,2.96,0.41,,,
ARE,2017-04-01,2.17,-0.39,,,
ARE,2017-05-01,1.89,-0.02,,,
ARE,2017-06-01,1.99,0.56,,,
ARE,2017-07-01,1.17,-0.52,,,
ARE,2017-08-01,0.8,0.07,,,
ARE,2017-09-01,1.15,0.13,,,
ARE,2017-10-01,2.09,0.97,,,
ARE,2017-11-01,1.73,-0.02,,,
ARE,2017-12-01,2.73,0.68,,,
ARE,2018-01-01,4.75,2.68,,,
ARE,2018-02-01,4.45,-0.15,,,
ARE,2018-03-01,3.36,-0.65,,,
ARE,2018-04-01,3.53,-0.23,,,
ARE,2018-05-01,3.48,-0.06,,,
ARE,2018-06-01,3.3,0.38,,,
ARE,2018-07-01,3.78,-0.05,,,
ARE,2018-08-01,3.86,0.15,,,
ARE,2018-09-01,3.09,-0.61,,,
ARE,2018-10-01,1.62,-0.48,,,
ARE,2018-11-01,1.34,-0.3,,,
ARE,2018-12-01,0.34,-0.31,,,
ARE,2019-01-01,-2.39,-0.12,,,
ARE,2019-02-01,-2.53,-0.3,,,
ARE,2019-03-01,-2.48,-0.59,,,
ARE,2019-04-01,-2.09,0.17,,,
ARE,2019-05-01,-1.09,0.97,,,
ARE,2019-06-01,-1.49,-0.03,,,
ARE,2019-07-01,-2.22,-0.79,,,
ARE,2019-08-01,-2.04,0.33,,,
ARE,2019-09-01,-2.17,-0.74,,,
ARE,2019-10-01,-1.86,-0.16,,,
ARE,2019-11-01,-1.44,0.12,,,
ARE,2019-12-01,-1.37,-0.23,,,
ARE,2020-01-01,-1.34,-0.09,,,
ARE,2020-02-01,-2.18,-1.15,,,
ARE,2020-03-01,-0.72,0.9,,,
ARE,2020-04-01,-1.86,-0.98,,,
ARE,2020-05-01,-2.71,0.09,,,
ARE,2020-06-01,-2.36,0.33,,,
ARE,2020-07-01,-2.14,-0.57,,,
ARE,2020-08-01,-2.59,-0.14,,,
ARE,2020-09-01,-2.38,-0.52,,,
ARE,2020-10-01,-2.18,0.04,,,
ARE,2020-11-01,-2.41,-0.11,,,
ARE,2020-12-01,-2.1,0.09,,,
ARE,2021-01-01,-1.86,0.16,,,
ARE,2021-02-01,-1.13,-0.41,,,
ARE,2021-03-01,-1.96,0.06,,,
ARE,2021-04-01,-0.55,0.44,,,
ARE,2021-05-01,-0.38,0.25,,,
ARE,2021-06-01,-0.51,0.2,,,
ARE,2021-07-01,-0.02,-0.07,,,
ARE,2021-08-01,0.55,0.43,,,
ARE,2021-09-01,1.19,0.12,,,
ARE,2021-10-01,1.86,0.7,,,
ARE,2021-11-01,2.58,0.59,,,
ARE,2021-12-01,2.51,0.02,,,
ARE,2022-01-01,2.36,0.01,,,
ARE,2022-02-01,3.65,0.84,,,
ARE,2022-03-01,4.72,1.09,,,
ARE,2022-04-01,5.93,1.61,,,
ARE,2022-05-01,5.49,-0.17,,,
ARE,2022-06-01,6.67,1.32,,,
ARE,2022-07-01,8.41,1.56,,,
ARE,2022-08-01,6.85,-1.01,,,
ARE,2022-09-01,5.51,-1.13,,,
ARE,2022-10-01,4.65,-0.12,,,
ARE,2022-11-01,4.48,0.43,,,
ARE,2022-12-01,4.75,0.28,,,
ARE,2023-01-01,3.69,-1.0,,,
ARE,2023-02-01,3.61,0.76,,,
ARE,2023-03-01,2.84,0.34,,,
ARE,2023-04-01,1.34,0.13,,,
ARE,2023-05-01,1.35,-0.16,,,
ARE,2023-06-01,-0.15,-0.18,,,
ARE,2023-07-01,-1.32,0.37,,,
ARE,2023-08-01,0.45,0.76,,,
ARE,2023-09-01,2.36,0.75,,,
ARE,2023-10-01,2.51,0.02,,,
ARE,2023-11-01,1.68,-0.39,,,
ARE,2023-12-01,1.42,0.02,,,
ARE,2024-01-01,2.29,-0.15,,,
ARE,2024-02-01,1.75,0.23,,,
ARE,2024-03-01,1.66,0.24,,,
ARE,2024-04-01,2.02,0.48,,,
ARE,2024-05-01,2.34,0.15,,,
ARE,2024-06-01,2.41,-0.11,,,
ARE,2024-07-01,2.01,-0.02,,,
ARE,2024-08-01,1.69,0.44,,,
ARE,2024-09-01,0.82,-0.11,,,
ARE,2024-10-01,0.48,-0.31,,,
ARE,2024-11-01,1.23,0.36,,,
ARE,2024-12-01,1.3,0.09,,,
ARE,2025-01-01,1.36,-0.1,,,
ARE,2025-02-01,1.65,0.52,,,
ARE,2025-03-01,1.14,-0.26,,,
ARE,2025-04-01,0.76,0.11,,,
ARE,2025-05-01,0.54,-0.06,,,
ARE,2025-06-01,0.6,-0.05,,,
ARE,2025-07-01,1.17,0.54,,,
ARE,2025-08-01,0.72,-0.01,,,
ARE,2025-09-01,1.26,0.43,,,
ARE,2025-10-01,2.17,0.58,,,
ARE,2025-11-01,2.17,0.58,,,
ARE,2025-12-01,2.17,0.58,,,
ARG,2017-01-01,,1.6676923076923076,9.213,8.631,
ARG,2017-02-01,,2.2953846153846156,9.213,8.631,
ARG,2017-03-01,,2.823846153846154,9.213,8.631,
ARG,2017-04-01,,2.8638461538461537,8.724,8.32,
ARG,2017-05-01,,1.4392307692307693,8.724,8.32,
ARG,2017-06-01,,1.2269230769230768,8.724,8.32,
ARG,2017-07-01,,1.8269230769230769,8.27,8.531,
ARG,2017-08-01,,1.3353846153846154,8.27,8.531,
ARG,2017-09-01,,1.9200000000000002,8.27,8.531,
ARG,2017-10-01,,1.71,7.215,8.05,
ARG,2017-11-01,,1.2546153846153845,7.215,8.05,
ARG,2017-12-01,25.944615384615382,2.835384615384615,7.215,8.05,
ARG,2018-01-01,26.016153846153845,1.7476923076923077,9.153,8.581,
ARG,2018-02-01,26.375384615384615,2.61,9.153,8.581,
ARG,2018-03-01,26.525384615384613,3.020769230769231,9.153,8.581,
ARG,2018-04-01,26.034615384615385,2.4646153846153847,9.61,9.177,
ARG,2018-05-01,26.704615384615384,2.017692307692308,9.61,9.177,
ARG,2018-06-01,28.946153846153848,3.0338461538461536,9.61,9.177,
ARG,2018-07-01,30.216153846153848,2.8461538461538463,8.989,9.258,
ARG,2018-08-01,33.70923076923077,3.9946153846153845,8.989,9.258,
ARG,2018-09-01,39.11769230769231,6.068461538461539,8.989,9.258,
ARG,2018-10-01,43.198461538461544,4.588461538461538,9.132,9.704,
ARG,2018-11-01,45.88153846153846,3.1915384615384617,9.132,9.704,
ARG,2018-12-01,45.84384615384616,2.8176923076923077,9.132,9.704,
ARG,2019-01-01,47.70153846153846,3.0100000000000002,10.079,9.789,
ARG,2019-02-01,48.20538461538461,3.003846153846154,10.079,9.789,
ARG,2019-03-01,51.21846153846154,5.153076923076923,10.079,9.789,
ARG,2019-04-01,52.59615384615385,3.3746153846153844,10.651,10.193,
ARG,2019-05-01,54.107692307692304,3.0353846153846153,10.651,10.193,
ARG,2019-06-01,53.91461538461538,2.9507692307692306,10.651,10.193,
ARG,2019-07-01,52.809999999999995,2.1115384615384616,9.737,9.741,
ARG,2019-08-01,52.46923076923077,3.7838461538461536,9.737,9.741,
ARG,2019-09-01,52.40923076923077,6.003846153846154,9.737,9.741,
ARG,2019-10-01,50.83076923076923,3.483846153846154,8.901,9.477,
ARG,2019-11-01,52.41461538461538,4.302307692307692,8.901,9.477,
ARG,2019-12-01,54.103846153846156,3.9438461538461533,8.901,9.477,
ARG,2020-01-01,52.28307692307692,1.8507692307692307,10.379,10.384,
ARG,2020-02-01,50.70846153846154,1.8923076923076925,10.379,10.384,
ARG,2020-03-01,49.43769230769231,4.251538461538462,10.379,10.384,
ARG,2020-04-01,45.62076923076923,0.7484615384615385,13.084,12.618,
ARG,2020-05-01,43.63384615384616,1.593076923076923,13.084,12.618,
ARG,2020-06-01,42.84538461538462,2.331538461538462,13.084,12.618,
ARG,2020-07-01,42.67769230769231,1.9353846153846155,11.724,11.729,
ARG,2020-08-01,40.64846153846155,2.330769230769231,11.724,11.729,
ARG,2020-09-01,35.996923076923075,2.5369230769230766,11.724,11.729,
ARG,2020-10-01,35.37692307692308,2.9853846153846155,10.962,11.527,
ARG,2020-11-01,33.59923076923077,2.853846153846154,10.962,11.527,
ARG,2020-12-01,32.932307692307695,3.26,10.962,11.527,
ARG,2021-01-01,35.79692307692308,4.2153846153846155,10.171,9.887,
ARG,2021-02-01,37.57230769230769,3.1984615384615385,10.171,9.887,
ARG,2021-03-01,39.96692307692308,6.043846153846155,10.171,9.887,
ARG,2021-04-01,43.93,3.626153846153846,9.608,9.157,
ARG,2021-05-01,45.73076923076923,2.9423076923076925,9.608,9.157,
ARG,2021-06-01,46.95923076923077,3.3123076923076926,9.608,9.157,
ARG,2021-07-01,48.184615384615384,2.8023076923076924,8.243,8.255,
ARG,2021-08-01,48.639230769230764,2.620769230769231,8.243,8.255,
ARG,2021-09-01,50.189230769230775,3.619230769230769,8.243,8.255,
ARG,2021-10-01,50.45615384615384,3.1799999999999997,6.971,7.527,
ARG,2021-11-01,49.59538461538462,2.2715384615384617,6.971,7.527,
ARG,2021-12-01,49.88307692307693,3.462307692307692,6.971,7.527,
ARG,2022-01-01,49.19692307692307,3.6453846153846152,6.964,6.664,
ARG,2022-02-01,50.04615384615385,3.778461538461539,6.964,6.664,
ARG,2022-03-01,51.8,7.2638461538461545,6.964,6.664,
ARG,2022-04-01,54.639230769230764,5.55076923076923,6.86,6.427,
ARG,2022-05-01,57.612307692307695,4.912307692307692,6.86,6.427,
ARG,2022-06-01,60.38230769230769,5.026153846153846,6.86,6.427,
ARG,2022-07-01,67.83307692307692,7.5576923076923075,7.115,7.136,
ARG,2022-08-01,74.51,6.68076923076923,7.115,7.136,
ARG,2022-09-01,78.2776923076923,5.78923076923077,7.115,7.136,
ARG,2022-10-01,84.09307692307692,6.708461538461538,6.285,7.109,
ARG,2022-11-01,89.38000000000001,5.319999999999999,6.285,7.109,
ARG,2022-12-01,92.4676923076923,5.183076923076923,6.285,7.109,
ARG,2023-01-01,96.73230769230769,5.976153846153846,6.878,6.279,
ARG,2023-02-01,100.68615384615386,5.905384615384615,6.878,6.279,
ARG,2023-03-01,102.52461538461537,8.282307692307693,6.878,6.279,
ARG,2023-04-01,106.0123076923077,7.36923076923077,6.229,5.805,
ARG,2023-05-01,112.01461538461538,7.992307692307692,6.229,5.805,
ARG,2023-06-01,115.10692307692308,6.643076923076923,6.229,5.805,
ARG,2023-07-01,114.06307692307692,7.06923076923077,5.729,6.04,
ARG,2023-08-01,122.45692307692308,10.856923076923076,5.729,6.04,
ARG,2023-09-01,135.25153846153847,11.817692307692308,5.729,6.04,
ARG,2023-10-01,139.55615384615385,8.656153846153845,5.73,6.564,
ARG,2023-11-01,155.05461538461537,12.021538461538462,5.73,6.564,
ARG,2023-12-01,198.3223076923077,22.89769230769231,5.73,6.564,
ARG,2024-01-01,241.05076923076925,20.83230769230769,7.669,7.602,
ARG,2024-02-01,267.6484615384615,14.364615384615385,7.669,7.602,
ARG,2024-03-01,285.58307692307693,14.099230769230768,7.669,7.602,
ARG,2024-04-01,294.0523076923077,10.027692307692309,7.571,7.142,
ARG,2024-05-01,281.58076923076925,4.611538461538461,7.571,7.142,
ARG,2024-06-01,274.79846153846154,4.87,7.571,7.142,
ARG,2024-07-01,264.97999999999996,4.325384615384615,6.927,6.978,
ARG,2024-08-01,243.83846153846156,4.281538461538461,6.927,6.978,
ARG,2024-09-01,219.27846153846153,3.6284615384615386,6.927,6.978,
ARG,2024-10-01,202.92307692307693,3.0415384615384613,6.335,6.907,
ARG,2024-11-01,178.54,2.853846153846154,6.335,6.907,
ARG,2024-12-01,134.7,2.7930769230769235,6.335,6.907,
ARG,2025-01-01,100.23692307692308,2.173076923076923,7.782,7.418,
ARG,2025-02-01,78.69461538461539,2.203076923076923,7.782,7.418,
ARG,2025-03-01,62.80769230769231,4.173846153846154,7.782,7.418,
ARG,2025-04-01,51.20384615384615,2.7169230769230768,7.526,7.094,
ARG,2025-05-01,47.20846153846154,1.8276923076923077,7.526,7.094,
ARG,2025-06-01,42.939230769230775,1.9715384615384617,7.526,7.094,
ARG,2025-07-01,39.51538461538462,1.8753846153846152,6.56,6.614,
ARG,2025-08-01,36.39153846153847,1.996923076923077,6.56,6.614,
ARG,2025-09-01,34.40923076923077,2.1492307692307695,6.56,6.614,
ARG,2025-10-01,33.34230769230769,2.256153846153846,6.56,6.614,
ARG,2025-11-01,32.52923076923077,2.25,6.56,6.614,
ARG,2025-12-01,32.52923076923077,2.25,6.56,6.614,
ARM,2017-01-01,-0.7607692307692309,0.7018181818181818,18.868,,
ARM,2017-02-01,-0.9084615384615385,-0.5715384615384616,18.868,,
ARM,2017-03-01,-0.8146153846153846,-0.12083333333333335,18.868,,
ARM,2017-04-01,-0.19230769230769232,0.5336363636363637,17.741,,
ARM,2017-05-01,0.29769230769230764,-0.06916666666666667,17.741,,
ARM,2017-06-01,0.23923076923076933,-0.3263636363636364,17.741,,
ARM,2017-07-01,0.37769230769230777,-1.080909090909091,16.391,,
ARM,2017-08-01,0.7653846153846153,-0.04416666666666668,16.391,,
ARM,2017-09-01,0.7899999999999999,0.6,16.391,,
ARM,2017-10-01,0.9361538461538461,0.8576923076923078,17.925,,
ARM,2017-11-01,1.5253846153846156,0.985,17.925,,
ARM,2017-12-01,1.8192307692307692,0.6145454545454545,17.925,,
ARM,2018-01-01,2.4930769230769227,1.3591666666666666,17.925,,
ARM,2018-02-01,2.976923076923077,-0.10833333333333334,17.925,,
ARM,2018-03-01,3.3207692307692307,0.22307692307692306,17.925,,
ARM,2018-04-01,2.9984615384615387,0.15333333333333335,17.925,,
ARM,2018-05-01,2.8492307692307692,-0.24636363636363637,17.925,,
ARM,2018-06-01,2.4515384615384614,-0.7627272727272728,17.925,,
ARM,2018-07-01,2.894615384615385,-0.5358333333333333,17.925,,
ARM,2018-08-01,2.9000000000000004,-0.030000000000000023,17.925,,
ARM,2018-09-01,2.5584615384615383,0.20153846153846156,17.925,,
ARM,2018-10-01,2.333846153846154,0.705,17.925,,
ARM,2018-11-01,1.8900000000000001,0.5083333333333333,17.925,,
ARM,2018-12-01,1.6961538461538461,0.3633333333333333,17.925,,
ARM,2019-01-01,0.9284615384615384,0.5175000000000001,17.925,,
ARM,2019-02-01,1.106923076923077,0.08166666666666665,,,
ARM,2019-03-01,1.2130769230769232,0.3541666666666667,,,
ARM,2019-04-01,1.3292307692307692,0.2592307692307692,,,
ARM,2019-05-01,1.4869230769230768,-0.05666666666666667,,,
ARM,2019-06-01,1.52,-0.6725,,,
ARM,2019-07-01,1.4323076923076923,-0.6224999999999999,,,
ARM,2019-08-01,1.413076923076923,-0.06583333333333334,,,
ARM,2019-09-01,1.7161538461538461,0.5408333333333334,,,
ARM,2019-10-01,1.396923076923077,0.3827272727272728,,,
ARM,2019-11-01,1.2292307692307693,0.35909090909090907,,,
ARM,2019-12-01,1.3284615384615384,0.46,,,
ARM,2020-01-01,1.4992307692307691,0.6958333333333334,,,
ARM,2020-02-01,1.5553846153846154,0.12818181818181817,,,
ARM,2020-03-01,1.4307692307692308,0.2225,,,
ARM,2020-04-01,1.82,0.6983333333333334,,,
ARM,2020-05-01,1.7161538461538461,-0.19545454545454544,,,
ARM,2020-06-01,2.1215384615384614,-0.23750000000000002,,,
ARM,2020-07-01,2.286923076923077,-0.48090909090909084,,,
ARM,2020-08-01,2.4007692307692308,0.07083333333333335,,,
ARM,2020-09-01,1.916153846153846,0.01846153846153849,,,
ARM,2020-10-01,1.786923076923077,0.2191666666666667,,,
ARM,2020-11-01,1.9823076923076923,0.5391666666666667,,,
ARM,2020-12-01,3.3841666666666668,1.6891666666666667,,,
ARM,2021-01-01,3.7484615384615383,1.3508333333333333,,,
ARM,2021-02-01,4.338461538461538,0.6738461538461539,,,
ARM,2021-03-01,5.150769230769232,1.0658333333333332,,,
ARM,2021-04-01,5.297692307692308,0.8375,,,
ARM,2021-05-01,5.541538461538461,0.07083333333333333,,,
ARM,2021-06-01,5.66,-0.12916666666666665,,,
ARM,2021-07-01,5.983846153846153,-0.1575,,,
ARM,2021-08-01,6.254615384615385,0.34,,,
ARM,2021-09-01,6.424615384615384,0.17153846153846153,,,
ARM,2021-10-01,6.755384615384615,0.5591666666666667,,,
ARM,2021-11-01,7.270769230769231,1.0558333333333334,,,
ARM,2021-12-01,6.441538461538461,0.8466666666666667,,,
ARM,2022-01-01,5.636153846153846,0.579090909090909,,,
ARM,2022-02-01,5.188461538461539,0.2783333333333333,,,
ARM,2022-03-01,5.483846153846153,1.3641666666666667,,,
ARM,2022-04-01,6.258461538461538,1.5084615384615385,,,
ARM,2022-05-01,6.793846153846155,0.5653846153846154,,,
ARM,2022-06-01,7.761538461538462,0.8275,,,
ARM,2022-07-01,7.845384615384615,-0.04,,,
ARM,2022-08-01,7.921538461538462,0.42166666666666663,,,
ARM,2022-09-01,8.668461538461539,0.8707692307692307,,,
ARM,2022-10-01,8.482307692307693,0.37916666666666665,,,
ARM,2022-11-01,8.031538461538462,0.6075,,,
ARM,2022-12-01,7.806153846153847,0.6158333333333333,,,
ARM,2023-01-01,7.877692307692308,0.5975,,,
ARM,2023-02-01,7.7807692307692315,0.17666666666666667,,,
ARM,2023-03-01,6.524615384615384,0.10249999999999998,,,
ARM,2023-04-01,5.123076923076923,0.1981818181818182,,,
ARM,2023-05-01,3.9969230769230766,-0.57,,,
ARM,2023-06-01,2.8423076923076924,-0.4272727272727273,,,
ARM,2023-07-01,2.6599999999999997,-0.20749999999999993,,,
ARM,2023-08-01,2.512307692307692,0.275,,,
ARM,2023-09-01,2.38,0.8141666666666666,,,
ARM,2023-10-01,2.3461538461538463,0.34583333333333327,,,
ARM,2023-11-01,2.0476923076923077,0.2791666666666667,,,
ARM,2023-12-01,1.8392307692307692,0.41818181818181815,,,
ARM,2024-01-01,1.9991666666666665,0.5825,,,
ARM,2024-02-01,1.4753846153846153,-0.24250000000000002,,,
ARM,2024-03-01,1.3176923076923077,-0.049999999999999996,,,
ARM,2024-04-01,1.3515384615384616,0.22583333333333333,,,
ARM,2024-05-01,1.5484615384615383,-0.3641666666666667,,,
ARM,2024-06-01,1.5907692307692307,-0.3483333333333334,,,
ARM,2024-07-01,1.6346153846153844,-0.15833333333333335,,,
ARM,2024-08-01,1.233076923076923,-0.16499999999999998,,,
ARM,2024-09-01,1.3438461538461537,0.8653846153846154,,,
ARM,2024-10-01,1.2876923076923075,0.2823076923076923,,,
ARM,2024-11-01,1.3938461538461537,0.43818181818181823,,,
ARM,2024-12-01,1.2992307692307692,0.3181818181818182,,,
ARM,2025-01-01,1.3576923076923075,0.6466666666666666,,,
ARM,2025-02-01,1.6615384615384614,0.0776923076923077,,,
ARM,2025-03-01,2.11,0.4183333333333333,,,
ARM,2025-04-01,2.193846153846154,0.3175,,,
ARM,2025-05-01,2.683076923076923,0.16727272727272727,,,
ARM,2025-06-01,2.7423076923076923,-0.28416666666666673,,,
ARM,2025-07-01,2.8153846153846156,-0.07333333333333336,,,
ARM,2025-08-01,3.17,0.1992307692307692,,,
ARM,2025-09-01,3.053076923076923,0.7507692307692307,,,
ARM,2025-10-01,3.1030769230769235,0.36166666666666664,,,
ARM,2025-11-01,3.0546153846153845,0.38727272727272727,,,
ARM,2025-12-01,3.0746153846153845,0.305,,,
ATG,2017-01-01,1.52,2.28,,,
ATG,2017-02-01,1.87,0.12,,,
ATG,2017-03-01,2.28,0.08,,,
ATG,2017-04-01,2.86,-0.01,,,
ATG,2017-05-01,2.99,-0.11,,,
ATG,2017-06-01,2.91,-0.09,,,
ATG,2017-07-01,2.56,0.05,,,
ATG,2017-08-01,2.38,-0.16,,,
ATG,2017-09-01,2.76,0.38,,,
ATG,2017-10-01,2.23,-0.25,,,
ATG,2017-11-01,2.49,0.16,,,
ATG,2017-12-01,2.36,-0.09,,,
ATG,2018-01-01,0.62,0.55,,,
ATG,2018-02-01,0.51,0.01,,,
ATG,2018-03-01,0.33,-0.048749999999999995,,,
ATG,2018-04-01,0.93,0.8109999999999999,,,
ATG,2018-05-01,1.23,0.01666666666666666,,,
ATG,2018-06-01,1.46,0.1225,,,
ATG,2018-07-01,1.5,0.05999999999999996,,,
ATG,2018-08-01,1.72,0.41,,,
ATG,2018-09-01,1.25,-0.24428571428571424,,,
ATG,2018-10-01,1.68,0.6014285714285714,,,
ATG,2018-11-01,1.52,0.24428571428571427,,,
ATG,2018-12-01,1.74,0.085,,,
ATG,2019-01-01,1.06,-0.061999999999999986,,,
ATG,2019-02-01,1.231818181818182,-0.41600000000000004,,,
ATG,2019-03-01,1.4963636363636363,0.4349999999999999,,,
ATG,2019-04-01,2.2433333333333336,1.8530000000000002,,,
ATG,2019-05-01,2.3649999999999998,0.26666666666666666,,,
